name,location,reviews,facilities,price,size,rules,stars,link
Jasmine's Guest House,"Kanari 6, Karlovasi, 83200, Greece",8.3Very Good 50 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 279
</span>",35 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3,https://www.booking.com/hotel/gr/gasmin-pention.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=8fa5262285040077&srepoch=1685942726&all_sr_blocks=68069003_335575526_0_10_0&highlighted_blocks=68069003_335575526_0_10_0&matching_block_id=68069003_335575526_0_10_0&sr_pri_blocks=68069003_335575526_0_10_0__27900&from=searchresults#hotelTmpl
Green Hill Studios & Apartments,"Kokkari, Kokkari, 83100, Greece",8.4Very Good 33 reviews,"['Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 333
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3,https://www.booking.com/hotel/gr/green-hill-samos-kokkari.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=8fa5262285040077&srepoch=1685942726&all_sr_blocks=67588301_101019182_0_0_0&highlighted_blocks=67588301_101019182_0_0_0&matching_block_id=67588301_101019182_0_0_0&sr_pri_blocks=67588301_101019182_0_0_0__33300&from=searchresults#hotelTmpl
Sunshine Pension,"Melissou, Pythagoreio, 83103, Greece",9.2Wonderful 31 reviews,"['Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
MXN 6,188
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/pension-sunshine.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=8fa5262285040077&srepoch=1685942726&all_sr_blocks=72484802_346700268_0_0_0&highlighted_blocks=72484802_346700268_0_0_0&matching_block_id=72484802_346700268_0_0_0&sr_pri_blocks=72484802_346700268_0_0_0__33300&from=searchresults#hotelTmpl
Apollon Resort,"Pythagoreio, Pythagoreio, 83103, Greece",9.0Wonderful 69 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
R$ 2,392
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",2,https://www.booking.com/hotel/gr/apollon-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=8fa5262285040077&srepoch=1685942726&all_sr_blocks=31658501_335891015_0_2_0&highlighted_blocks=31658501_335891015_0_2_0&matching_block_id=31658501_335891015_0_2_0&sr_pri_blocks=31658501_335891015_0_2_0__45300&from=searchresults#hotelTmpl
NEW IONIA,"ΠΥΘΑΓΟΡΕΙΟ ΣΑΜΟΣ, Pythagoreio, 83103, Greece",8.1Very Good 31 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$319
</span>",161 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/new-ionia-puthagoreio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&srpvid=8fa5262285040077&srepoch=1685942726&all_sr_blocks=858570601_353536228_2_0_0&highlighted_blocks=858570601_353536228_2_0_0&matching_block_id=858570601_353536228_2_0_0&sr_pri_blocks=858570601_353536228_2_0_0__29700&from=searchresults#hotelTmpl
Vigla-Βίγλα 1 2,"Ormos Marathokampou Samos , Órmos Marathokámpou, 83102, Greece",10Exceptional 3 reviews,"['2 swimming pools', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 519
</span>",30 m²,"['Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3,https://www.booking.com/hotel/gr/bigla-vigla.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&srpvid=8fa5262285040077&srepoch=1685942726&all_sr_blocks=375666504_264395270_2_0_0&highlighted_blocks=375666504_264395270_2_0_0&matching_block_id=375666504_264395270_2_0_0&sr_pri_blocks=375666504_264395270_2_0_0__36131&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Alexandra,"Marathókampos	, Marathokampos, 83102, Greece",9.6Exceptional 22 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Beachfront', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 363
Current price
€ 334
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",2,https://www.booking.com/hotel/gr/alexandra-maratha3kampos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&srpvid=8fa5262285040077&srepoch=1685942726&all_sr_blocks=84101201_265570876_0_0_0&highlighted_blocks=84101201_265570876_0_0_0&matching_block_id=84101201_265570876_0_0_0&sr_pri_blocks=84101201_265570876_0_0_0__33420&from=searchresults#hotelTmpl
Galini Studios,"Marathokampos, Marathokampos, 83102, Greece",9.3Wonderful 3 reviews,"['Non-smoking rooms', 'Free parking', 'Restaurant', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
¥60,666
Current price
¥41,886
</span>",35 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3,https://www.booking.com/hotel/gr/galini-marathokampos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&srpvid=8fa5262285040077&srepoch=1685942726&all_sr_blocks=43954602_369391513_2_0_0&highlighted_blocks=43954602_369391513_2_0_0&matching_block_id=43954602_369391513_2_0_0&sr_pri_blocks=43954602_369391513_2_0_0__29735&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Livanina apartments,"Kampos Marathokampos Ισογειο, Kámpos, 83102, Greece",8.6Excellent 13 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$225
</span>",484 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/livanina-apartments.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&srpvid=8fa5262285040077&srepoch=1685942726&all_sr_blocks=422032501_179425207_3_0_0&highlighted_blocks=422032501_179425207_3_0_0&matching_block_id=422032501_179425207_3_0_0&sr_pri_blocks=422032501_179425207_3_0_0__21392&from=searchresults#hotelTmpl
Blue Sky,"Kokkári, Kokkari, 83100, Greece",8.5Very Good 39 reviews,"['Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$322
</span>",226 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/blue-sky-kokkari.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=53964001_329742662_0_0_0&highlighted_blocks=53964001_329742662_0_0_0&matching_block_id=53964001_329742662_0_0_0&sr_pri_blocks=53964001_329742662_0_0_0__30000&from=searchresults#hotelTmpl
Eirini house,"Εκκλησια    Αγιου   Νικολαου, Kokkari, 83100, Greece",,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
$290
</span>",377 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/eirini-house-kokkari.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=996636202_372540183_2_0_0&highlighted_blocks=996636202_372540183_2_0_0&matching_block_id=996636202_372540183_2_0_0&sr_pri_blocks=996636202_372540183_2_0_0__27000&from=searchresults#hotelTmpl
So Nice Hotel,"Kampos, Marathokampos, 83102, Greece",8.9Excellent 64 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$961
Current price
$673
</span>",323 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/so-nice.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=127091012_134146628_2_1_0&highlighted_blocks=127091012_134146628_2_1_0&matching_block_id=127091012_134146628_2_1_0&sr_pri_blocks=127091012_134146628_2_1_0__62713&from=searchresults#hotelTmpl
Pension Balos,"Ormos Koumeiokon, Koumeika, 83104, Greece",8.3Very Good 7 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Restaurant', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
$290
</span>",161 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/pension-balos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=104&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=191355801_206247398_2_1_0&highlighted_blocks=191355801_206247398_2_1_0&matching_block_id=191355801_206247398_2_1_0&sr_pri_blocks=191355801_206247398_2_1_0__27000&from=searchresults#hotelTmpl
Katerina Apartments,"Kokkari, Kokkari, 83100, Greece",9.2Wonderful 69 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$354
</span>",291 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 10:00 AM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/katerina-studios.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=105&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=30290102_200405480_0_0_0&highlighted_blocks=30290102_200405480_0_0_0&matching_block_id=30290102_200405480_0_0_0&sr_pri_blocks=30290102_200405480_0_0_0__33000&from=searchresults#hotelTmpl
Alekos Rooms and Apartments,"Kokkari, Kokkari, 83100, Greece",8.1Very Good 7 reviews,"['Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£325
Current price
£299
</span>",172 feet²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/alekos-rooms-and-apartments.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=114828802_329762252_2_0_0&highlighted_blocks=114828802_329762252_2_0_0&matching_block_id=114828802_329762252_2_0_0&sr_pri_blocks=114828802_329762252_2_0_0__37800&from=searchresults#hotelTmpl
Green Hill Seaside Studios,"ΚΟΚΚΑΡΙ ΣΑΜΟΥ, Kokkari, 83100, Greece",7.8Good 25 reviews,"['Beachfront', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$373
</span>",269 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],,https://www.booking.com/hotel/gr/green-hill-seaside-studios.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=108&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=187147601_329615766_2_0_0&highlighted_blocks=187147601_329615766_2_0_0&matching_block_id=187147601_329615766_2_0_0&sr_pri_blocks=187147601_329615766_2_0_0__34800&from=searchresults#hotelTmpl
SUNSET POSIDONIO,"Ποσειδωνιο, Samos, 83100, Greece",5.8Fair 6 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
MXN 4,734
Current price
MXN 4,356
</span>",30 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3,https://www.booking.com/hotel/gr/sunset-posidonio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=109&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=854844201_352969981_2_0_0&highlighted_blocks=854844201_352969981_2_0_0&matching_block_id=854844201_352969981_2_0_0&sr_pri_blocks=854844201_352969981_2_0_0__25248&from=searchresults#hotelTmpl
Όμορφο Πέτρινο Σπίτι στη σαμο,"Ψαρών 11 σαμοσ, Samos, Greece",8.9Excellent 10 reviews,['Family rooms'],"<span class=""bui-u-sr-only"">
Price
$489
</span>",,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/omorpho-petrino-spiti-ste-samo.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=890133201_359087813_3_0_0&highlighted_blocks=890133201_359087813_3_0_0&matching_block_id=890133201_359087813_3_0_0&sr_pri_blocks=890133201_359087813_3_0_0__45600&from=searchresults#hotelTmpl
Aphrodite Hotel & Suites,"Main Street, Marathokampos, 83102, Greece",8.3Very Good 79 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle (free)', 'Room service', 'Facilities for disabled guests', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$1,234
Current price
$864
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/aphrodite-studios-apartments.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=17171506_88565809_0_1_0&highlighted_blocks=17171506_88565809_0_1_0&matching_block_id=17171506_88565809_0_1_0&sr_pri_blocks=17171506_88565809_0_1_0__80563&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Villa Vourda,"Ormos Marathokampou, Marathokampos, 83102, Greece",9.3Wonderful 11 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
₹ 29,134
</span>",55 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/villa-vourda.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=74102301_368277484_2_0_0&highlighted_blocks=74102301_368277484_2_0_0&matching_block_id=74102301_368277484_2_0_0&sr_pri_blocks=74102301_368277484_2_0_0__33000&from=searchresults#hotelTmpl
Marina Apartments,"Tsamadou, Kokkari, 83100, Greece",8.8Excellent 25 reviews,"['Free parking', 'Beachfront', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
$591
Current price
$561
</span>",366 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/marina-apartments-samos1.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=36047901_185735162_2_0_0&highlighted_blocks=36047901_185735162_2_0_0&matching_block_id=36047901_185735162_2_0_0&sr_pri_blocks=36047901_185735162_2_0_0__55080&from=searchresults#hotelTmpl
Potami Mountain,"Potami, Karlovasi, Karlovasi, 83200, Greece",9.4Wonderful 8 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$579
</span>",431 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/potami-mountain.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=218314201_353946194_2_0_0&highlighted_blocks=218314201_353946194_2_0_0&matching_block_id=218314201_353946194_2_0_0&sr_pri_blocks=218314201_353946194_2_0_0__54000&from=searchresults#hotelTmpl
Brand new cozy apartment,"12 Ομήρου 1ος όροφος, Mesaíon Karlovásion, 83200, Greece",8.0Very Good 1 review,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
¥61,115
Current price
¥53,414
</span>",48 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/brand-new-cozy-apartment-neo-karlobasi.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&srpvid=3d762627f5b80094&srepoch=1685942738&all_sr_blocks=989347301_371332966_2_0_0&highlighted_blocks=989347301_371332966_2_0_0&matching_block_id=989347301_371332966_2_0_0&sr_pri_blocks=989347301_371332966_2_0_0__40800&from=searchresults#hotelTmpl
